Domain Code;Area Code;Element Code;Item Code;Year Code;Unit;Value;Flag
QC;201;5312;156;1999;ha;6000;F
QC;201;5312;156;2000;ha;6200;F
QC;201;5312;156;2001;ha;6200;F
QC;201;5312;156;2002;ha;6200;F
QC;201;5312;156;2003;ha;6600;F
QC;201;5312;156;2004;ha;6200;*
QC;201;5312;156;2005;ha;5500;F
QC;201;5312;156;2006;ha;5800;F
QC;201;5312;156;2007;ha;6000;F
QC;201;5312;156;2008;ha;6000;F
QC;201;5312;156;2009;ha;6200;F
QC;201;5312;156;2010;ha;6200;F
QC;201;5312;156;2011;ha;6200;F
QC;201;5312;156;2012;ha;6100;F
QC;201;5312;156;2013;ha;6100;F
QC;201;5312;156;2014;ha;6502;Im
QC;201;5312;156;2015;ha;6477;Im
QC;201;5312;156;2016;ha;6139;Im
QC;201;5312;156;2017;ha;6113;Im
QC;201;5312;156;2018;ha;6364;Im
QC;201;5312;156;2019;ha;6241;Im
QC;201;5419;156;1961;hg/ha;994821;Fc
QC;201;5419;156;1962;hg/ha;926921;Fc
QC;201;5419;156;1963;hg/ha;727001;Fc
QC;201;5419;156;1964;hg/ha;638893;Fc
QC;201;5419;156;1965;hg/ha;900770;Fc
QC;201;5419;156;1966;hg/ha;1318691;Fc
QC;201;5419;156;1967;hg/ha;1027931;Fc
QC;201;5419;156;1968;hg/ha;1162983;Fc
QC;201;5419;156;1969;hg/ha;1077784;Fc
QC;201;5419;156;1970;hg/ha;1294253;Fc
QC;201;5419;156;1971;hg/ha;1455975;Fc
QC;201;5419;156;1972;hg/ha;1340461;Fc
QC;201;5419;156;1973;hg/ha;1443651;Fc
QC;201;5419;156;1974;hg/ha;1101928;Fc
QC;201;5419;156;1975;hg/ha;1069444;Fc
QC;201;5419;156;1976;hg/ha;812927;Fc
QC;201;5419;156;1977;hg/ha;888889;Fc
QC;201;5419;156;1978;hg/ha;890000;Fc
QC;201;5419;156;1979;hg/ha;883333;Fc
QC;201;5419;156;1980;hg/ha;635606;Fc
QC;201;5419;156;1981;hg/ha;461220;Fc
QC;201;5419;156;1982;hg/ha;568471;Fc
QC;201;5419;156;1983;hg/ha;483548;Fc
QC;201;5419;156;1984;hg/ha;349286;Fc
QC;201;5419;156;1985;hg/ha;452551;Fc
QC;201;5419;156;1986;hg/ha;490196;Fc
QC;201;5419;156;1987;hg/ha;493671;Fc
QC;201;5419;156;1988;hg/ha;500000;Fc
QC;201;5419;156;1989;hg/ha;500000;Fc
QC;201;5419;156;1990;hg/ha;400000;Fc
QC;201;5419;156;1991;hg/ha;414286;Fc
QC;201;5419;156;1992;hg/ha;400000;Fc
QC;201;5419;156;1993;hg/ha;300000;Fc
QC;201;5419;156;1994;hg/ha;333333;Fc
QC;201;5419;156;1995;hg/ha;333333;Fc
QC;201;5419;156;1996;hg/ha;350000;Fc
QC;201;5419;156;1997;hg/ha;300000;Fc
QC;201;5419;156;1998;hg/ha;316667;Fc
QC;201;5419;156;1999;hg/ha;350000;Fc
QC;201;5419;156;2000;hg/ha;354839;Fc
QC;201;5419;156;2001;hg/ha;322581;Fc
QC;201;5419;156;2002;hg/ha;338710;Fc
QC;201;5419;156;2003;hg/ha;348485;Fc
QC;201;5419;156;2004;hg/ha;322581;Fc
QC;201;5419;156;2005;hg/ha;272727;Fc
QC;201;5419;156;2006;hg/ha;344828;Fc
QC;201;5419;156;2007;hg/ha;333333;Fc
QC;201;5419;156;2008;hg/ha;333333;Fc
QC;201;5419;156;2009;hg/ha;370968;Fc
QC;201;5419;156;2010;hg/ha;370968;Fc
QC;201;5419;156;2011;hg/ha;370968;Fc
QC;201;5419;156;2012;hg/ha;360656;Fc
QC;201;5419;156;2013;hg/ha;360656;Fc
QC;201;5419;156;2014;hg/ha;353737;Fc
QC;201;5419;156;2015;hg/ha;355103;Fc
QC;201;5419;156;2016;hg/ha;358365;Fc
QC;201;5419;156;2017;hg/ha;359889;Fc
QC;201;5419;156;2018;hg/ha;361408;Fc
QC;201;5419;156;2019;hg/ha;362934;Fc
QC;201;5510;156;1961;tonnes;116792;
QC;201;5510;156;1962;tonnes;128842;
QC;201;5510;156;1963;tonnes;117338;
QC;201;5510;156;1964;tonnes;90595;
QC;201;5510;156;1965;tonnes;149708;
QC;201;5510;156;1966;tonnes;238683;*
QC;201;5510;156;1967;tonnes;326882;*
QC;201;5510;156;1968;tonnes;276790;
QC;201;5510;156;1969;tonnes;393391;
QC;201;5510;156;1970;tonnes;450400;
QC;201;5510;156;1971;tonnes;463000;
QC;201;5510;156;1972;tonnes;407500;*
QC;201;5510;156;1973;tonnes;444500;*
QC;201;5510;156;1974;tonnes;400000;*
QC;201;5510;156;1975;tonnes;385000;
QC;201;5510;156;1976;tonnes;333300;
QC;201;5510;156;1977;tonnes;320000;
QC;201;5510;156;1978;tonnes;311500;
QC;201;5510;156;1979;tonnes;265000;
QC;201;5510;156;1980;tonnes;419500;
QC;201;5510;156;1981;tonnes;378200;
QC;201;5510;156;1982;tonnes;483200;
QC;201;5510;156;1983;tonnes;449700;
QC;201;5510;156;1984;tonnes;342300;
QC;201;5510;156;1985;tonnes;443500;
QC;201;5510;156;1986;tonnes;250000;F
QC;201;5510;156;1987;tonnes;390000;F
QC;201;5510;156;1988;tonnes;450000;F
QC;201;5510;156;1989;tonnes;450000;F
QC;201;5510;156;1990;tonnes;240000;F
QC;201;5510;156;1991;tonnes;290000;F
QC;201;5510;156;1992;tonnes;280000;F
QC;201;5510;156;1993;tonnes;180000;F
QC;201;5510;156;1994;tonnes;200000;F
QC;201;5510;156;1995;tonnes;200000;F
QC;201;5510;156;1996;tonnes;210000;F
QC;201;5510;156;1997;tonnes;180000;F
QC;201;5510;156;1998;tonnes;190000;F
QC;201;5510;156;1999;tonnes;210000;F
QC;201;5510;156;2000;tonnes;220000;F
QC;201;5510;156;2001;tonnes;200000;F
QC;201;5510;156;2002;tonnes;210000;F
QC;201;5510;156;2003;tonnes;230000;F
QC;201;5510;156;2004;tonnes;200000;*
QC;201;5510;156;2005;tonnes;150000;F
QC;201;5510;156;2006;tonnes;200000;F
QC;201;5510;156;2007;tonnes;200000;F
QC;201;5510;156;2008;tonnes;200000;F
QC;201;5510;156;2009;tonnes;230000;F
QC;201;5510;156;2010;tonnes;230000;F
QC;201;5510;156;2011;tonnes;230000;F
QC;201;5510;156;2012;tonnes;220000;F
QC;201;5510;156;2013;tonnes;220000;F
QC;201;5510;156;2014;tonnes;230000;F
QC;201;5510;156;2015;tonnes;230000;F
QC;201;5510;156;2016;tonnes;220000;F
QC;201;5510;156;2017;tonnes;220000;F
QC;201;5510;156;2018;tonnes;230000;F
QC;201;5510;156;2019;tonnes;226507;Im
QC;201;5312;388;1961;ha;;M
QC;201;5312;388;1962;ha;;M
QC;201;5312;388;1963;ha;;M
QC;201;5312;388;1964;ha;;M
QC;201;5312;388;1965;ha;;M
QC;201;5312;388;1966;ha;;M
QC;201;5312;388;1967;ha;;M
QC;201;5312;388;1968;ha;;M
QC;201;5312;388;1969;ha;;M
QC;201;5312;388;1970;ha;;M
QC;201;5312;388;1971;ha;;M
QC;201;5312;388;1972;ha;;M
QC;201;5312;388;1973;ha;;M
QC;201;5312;388;1974;ha;;M
QC;201;5312;388;1975;ha;;M
QC;201;5312;388;1976;ha;;M
QC;201;5312;388;1977;ha;;M
QC;201;5312;388;1978;ha;;M
QC;201;5312;388;1979;ha;;M
QC;201;5312;388;1980;ha;;M
QC;201;5312;388;1981;ha;;M
QC;201;5312;388;1982;ha;;M
QC;201;5312;388;1983;ha;;M
QC;201;5312;388;1984;ha;;M
QC;201;5312;388;1985;ha;;M
QC;201;5312;388;1986;ha;;M
QC;201;5312;388;1987;ha;;M
QC;201;5312;388;1988;ha;;M
QC;201;5312;388;1989;ha;;M
QC;201;5312;388;1990;ha;1800;F
QC;201;5312;388;1991;ha;3173;Im
QC;201;5312;388;1992;ha;3225;Im
QC;201;5312;388;1993;ha;3277;Im
QC;201;5312;388;1994;ha;1900;F
QC;201;5312;388;1995;ha;3383;Im
QC;201;5312;388;1996;ha;3438;Im
QC;201;5312;388;1997;ha;2000;F
QC;201;5312;388;1998;ha;3551;Im
QC;201;5312;388;1999;ha;3609;Im
QC;201;5312;388;2000;ha;2160;*
QC;201;5312;388;2001;ha;2200;*
QC;201;5312;388;2002;ha;11900;*
QC;201;5312;388;2003;ha;12000;F
QC;201;5312;388;2004;ha;13000;F
QC;201;5312;388;2005;ha;10482;Im
QC;201;5312;388;2006;ha;12000;F
QC;201;5312;388;2007;ha;11416;Im
QC;201;5312;388;2008;ha;12011;Im
QC;201;5312;388;2009;ha;12586;Im
QC;201;5312;388;2010;ha;13151;Im
QC;201;5312;388;2011;ha;13709;Im
QC;201;5312;388;2012;ha;12000;F
QC;201;5312;388;2013;ha;15281;Im
QC;201;5312;388;2014;ha;15946;Im
QC;201;5312;388;2015;ha;15751;Im
QC;201;5312;388;2016;ha;15515;Im
QC;201;5312;388;2017;ha;15847;Im
QC;201;5312;388;2018;ha;16178;Im
QC;201;5312;388;2019;ha;16506;Im
QC;201;5419;388;1990;hg/ha;13889;Fc
QC;201;5419;388;1991;hg/ha;13952;Fc
QC;201;5419;388;1992;hg/ha;13984;Fc
QC;201;5419;388;1993;hg/ha;14013;Fc
QC;201;5419;388;1994;hg/ha;14211;Fc
QC;201;5419;388;1995;hg/ha;14044;Fc
QC;201;5419;388;1996;hg/ha;14052;Fc
QC;201;5419;388;1997;hg/ha;14050;Fc
QC;201;5419;388;1998;hg/ha;14165;Fc
QC;201;5419;388;1999;hg/ha;14270;Fc
QC;201;5419;388;2000;hg/ha;15324;Fc
QC;201;5419;388;2001;hg/ha;14545;Fc
QC;201;5419;388;2002;hg/ha;13529;Fc
QC;201;5419;388;2003;hg/ha;13333;Fc
QC;201;5419;388;2004;hg/ha;13846;Fc
QC;201;5419;388;2005;hg/ha;13985;Fc
QC;201;5419;388;2006;hg/ha;13333;Fc
QC;201;5419;388;2007;hg/ha;13968;Fc
QC;201;5419;388;2008;hg/ha;14095;Fc
QC;201;5419;388;2009;hg/ha;14190;Fc
QC;201;5419;388;2010;hg/ha;14283;Fc
QC;201;5419;388;2011;hg/ha;14380;Fc
QC;201;5419;388;2012;hg/ha;15417;Fc
QC;201;5419;388;2013;hg/ha;14494;Fc
QC;201;5419;388;2014;hg/ha;14383;Fc
QC;201;5419;388;2015;hg/ha;14611;Fc
QC;201;5419;388;2016;hg/ha;14714;Fc
QC;201;5419;388;2017;hg/ha;14766;Fc
QC;201;5419;388;2018;hg/ha;14818;Fc
QC;201;5419;388;2019;hg/ha;14870;Fc
QC;201;5510;388;1961;tonnes;;M
QC;201;5510;388;1962;tonnes;;M
QC;201;5510;388;1963;tonnes;;M
QC;201;5510;388;1964;tonnes;;M
QC;201;5510;388;1965;tonnes;;M
QC;201;5510;388;1966;tonnes;;M
QC;201;5510;388;1967;tonnes;;M
QC;201;5510;388;1968;tonnes;;M
QC;201;5510;388;1969;tonnes;;M
QC;201;5510;388;1970;tonnes;;M
QC;201;5510;388;1971;tonnes;;M
QC;201;5510;388;1972;tonnes;;M
QC;201;5510;388;1973;tonnes;;M
QC;201;5510;388;1974;tonnes;;M
QC;201;5510;388;1975;tonnes;;M
QC;201;5510;388;1976;tonnes;;M
QC;201;5510;388;1977;tonnes;;M
QC;201;5510;388;1978;tonnes;;M
QC;201;5510;388;1979;tonnes;;M
QC;201;5510;388;1980;tonnes;;M
QC;201;5510;388;1981;tonnes;;M
QC;201;5510;388;1982;tonnes;;M
QC;201;5510;388;1983;tonnes;;M
QC;201;5510;388;1984;tonnes;;M
QC;201;5510;388;1985;tonnes;;M
QC;201;5510;388;1986;tonnes;;M
QC;201;5510;388;1987;tonnes;;M
QC;201;5510;388;1988;tonnes;;M
QC;201;5510;388;1989;tonnes;;M
QC;201;5510;388;1990;tonnes;2500;F
QC;201;5510;388;1991;tonnes;4427;Im
QC;201;5510;388;1992;tonnes;4510;Im
QC;201;5510;388;1993;tonnes;4592;Im
QC;201;5510;388;1994;tonnes;2700;F
QC;201;5510;388;1995;tonnes;4751;Im
QC;201;5510;388;1996;tonnes;4831;Im
QC;201;5510;388;1997;tonnes;2810;F
QC;201;5510;388;1998;tonnes;5030;Im
QC;201;5510;388;1999;tonnes;5150;Im
QC;201;5510;388;2000;tonnes;3310;*
QC;201;5510;388;2001;tonnes;3200;*
QC;201;5510;388;2002;tonnes;16100;*
QC;201;5510;388;2003;tonnes;16000;F
QC;201;5510;388;2004;tonnes;18000;F
QC;201;5510;388;2005;tonnes;14659;Im
QC;201;5510;388;2006;tonnes;16000;F
QC;201;5510;388;2007;tonnes;15946;Im
QC;201;5510;388;2008;tonnes;16930;Im
QC;201;5510;388;2009;tonnes;17860;Im
QC;201;5510;388;2010;tonnes;18784;Im
QC;201;5510;388;2011;tonnes;19713;Im
QC;201;5510;388;2012;tonnes;18500;F
QC;201;5510;388;2013;tonnes;22149;Im
QC;201;5510;388;2014;tonnes;22935;Im
QC;201;5510;388;2015;tonnes;23014;Im
QC;201;5510;388;2016;tonnes;22828;Im
QC;201;5510;388;2017;tonnes;23400;Im
QC;201;5510;388;2018;tonnes;23973;Im
QC;201;5510;388;2019;tonnes;24545;Im
QC;202;5312;486;1961;ha;7452;
QC;202;5312;486;1962;ha;7623;
QC;202;5312;486;1963;ha;6647;
QC;202;5312;486;1964;ha;6638;
QC;202;5312;486;1965;ha;7314;
QC;202;5312;486;1966;ha;7143;
QC;202;5312;486;1967;ha;8017;
QC;202;5312;486;1968;ha;4771;
QC;202;5312;486;1969;ha;5310;
QC;202;5312;486;1970;ha;5500;F
QC;202;5312;486;1971;ha;7000;F
QC;202;5312;486;1972;ha;7000;F
QC;202;5312;486;1973;ha;8000;F
QC;202;5312;486;1974;ha;9000;F
QC;202;5312;486;1975;ha;8500;F
QC;202;5312;486;1976;ha;8000;F
QC;202;5312;486;1977;ha;8000;F
QC;202;5312;486;1978;ha;8500;
QC;202;5312;486;1979;ha;8200;
QC;202;5312;486;1980;ha;9300;
QC;202;5312;486;1981;ha;9600;
QC;202;5312;486;1982;ha;9500;
QC;202;5312;486;1983;ha;9200;
QC;202;5312;486;1984;ha;9900;
QC;202;5312;486;1985;ha;10800;
QC;202;5312;486;1986;ha;11100;
QC;202;5312;486;1987;ha;12100;
QC;202;5312;486;1988;ha;13800;
QC;202;5312;486;1989;ha;14100;
QC;202;5312;486;1990;ha;14100;
QC;202;5312;486;1991;ha;14700;
QC;202;5312;486;1992;ha;15200;
QC;202;5312;486;1993;ha;12100;
QC;202;5312;486;1994;ha;11500;
QC;202;5312;486;1995;ha;12000;F
QC;202;5312;486;1996;ha;13000;F
QC;202;5312;486;1997;ha;15000;F
QC;202;5312;486;1998;ha;16000;F
QC;202;5312;486;1999;ha;18000;F
QC;202;5312;486;2000;ha;17577;Im
QC;202;5312;486;2001;ha;19000;F
QC;202;5312;486;2002;ha;11000;F
QC;202;5312;486;2003;ha;9000;F
QC;202;5312;486;2004;ha;8000;F
QC;202;5312;486;2005;ha;6962;
QC;202;5312;486;2006;ha;6900;F
QC;202;5312;486;2007;ha;7000;F
QC;202;5312;486;2008;ha;7950;F
QC;202;5312;486;2009;ha;7500;F
QC;202;5312;486;2010;ha;7852;Im
QC;202;5312;486;2011;ha;7500;F
QC;202;5312;486;2012;ha;7600;F
QC;202;5312;486;2013;ha;7600;F
QC;202;5312;486;2014;ha;8000;F
QC;202;5312;486;2015;ha;7634;Im
QC;202;5312;486;2016;ha;5386;Im
QC;202;5312;486;2017;ha;5830;Im
QC;202;5312;486;2018;ha;7657;Im
QC;202;5312;486;2019;ha;6902;Im
QC;202;5419;486;1961;hg/ha;73849;Fc
QC;202;5419;486;1962;hg/ha;48787;Fc
QC;202;5419;486;1963;hg/ha;80114;Fc
QC;202;5419;486;1964;hg/ha;43207;Fc
QC;202;5419;486;1965;hg/ha;39572;Fc
QC;202;5419;486;1966;hg/ha;53728;Fc
QC;202;5419;486;1967;hg/ha;64648;Fc
QC;202;5419;486;1968;hg/ha;95672;Fc
QC;202;5419;486;1969;hg/ha;128514;Fc
QC;202;5419;486;1970;hg/ha;104760;Fc
QC;202;5419;486;1971;hg/ha;116221;Fc
QC;202;5419;486;1972;hg/ha;107011;Fc
QC;202;5419;486;1973;hg/ha;124075;Fc
QC;202;5419;486;1974;hg/ha;112948;Fc
QC;202;5419;486;1975;hg/ha;115292;Fc
QC;202;5419;486;1976;hg/ha;109343;Fc
QC;202;5419;486;1977;hg/ha;111955;Fc
QC;202;5419;486;1978;hg/ha;120918;Fc
QC;202;5419;486;1979;hg/ha;132130;Fc
QC;202;5419;486;1980;hg/ha;119944;Fc
QC;202;5419;486;1981;hg/ha;118452;Fc
QC;202;5419;486;1982;hg/ha;142931;Fc
QC;202;5419;486;1983;hg/ha;126312;Fc
QC;202;5419;486;1984;hg/ha;142245;Fc
QC;202;5419;486;1985;hg/ha;139653;Fc
QC;202;5419;486;1986;hg/ha;159571;Fc
QC;202;5419;486;1987;hg/ha;146991;Fc
QC;202;5419;486;1988;hg/ha;141259;Fc
QC;202;5419;486;1989;hg/ha;147377;Fc
QC;202;5419;486;1990;hg/ha;160384;Fc
QC;202;5419;486;1991;hg/ha;162512;Fc
QC;202;5419;486;1992;hg/ha;119505;Fc
QC;202;5419;486;1993;hg/ha;110389;Fc
QC;202;5419;486;1994;hg/ha;114288;Fc
QC;202;5419;486;1995;hg/ha;112485;Fc
QC;202;5419;486;1996;hg/ha;126905;Fc
QC;202;5419;486;1997;hg/ha;122229;Fc
QC;202;5419;486;1998;hg/ha;206256;Fc
QC;202;5419;486;1999;hg/ha;210404;Fc
QC;202;5419;486;2000;hg/ha;215035;Fc
QC;202;5419;486;2001;hg/ha;195453;Fc
QC;202;5419;486;2002;hg/ha;329355;Fc
QC;202;5419;486;2003;hg/ha;371200;Fc
QC;202;5419;486;2004;hg/ha;349709;Fc
QC;202;5419;486;2005;hg/ha;505045;Fc
QC;202;5419;486;2006;hg/ha;496475;Fc
QC;202;5419;486;2007;hg/ha;493927;Fc
QC;202;5419;486;2008;hg/ha;494517;Fc
QC;202;5419;486;2009;hg/ha;494407;Fc
QC;202;5419;486;2010;hg/ha;509294;Fc
QC;202;5419;486;2011;hg/ha;513031;Fc
QC;202;5419;486;2012;hg/ha;508789;Fc
QC;202;5419;486;2013;hg/ha;552058;Fc
QC;202;5419;486;2014;hg/ha;571190;Fc
QC;202;5419;486;2015;hg/ha;570149;Fc
QC;202;5419;486;2016;hg/ha;575696;Fc
QC;202;5419;486;2017;hg/ha;574971;Fc
QC;202;5419;486;2018;hg/ha;581010;Fc
QC;202;5419;486;2019;hg/ha;586982;Fc
QC;202;5510;486;1961;tonnes;55032;
QC;202;5510;486;1962;tonnes;37190;
QC;202;5510;486;1963;tonnes;53252;
QC;202;5510;486;1964;tonnes;28681;
QC;202;5510;486;1965;tonnes;28943;
QC;202;5510;486;1966;tonnes;38378;
QC;202;5510;486;1967;tonnes;51828;
QC;202;5510;486;1968;tonnes;45645;
QC;202;5510;486;1969;tonnes;68241;
QC;202;5510;486;1970;tonnes;57618;
QC;202;5510;486;1971;tonnes;81355;
QC;202;5510;486;1972;tonnes;74908;
QC;202;5510;486;1973;tonnes;99260;
QC;202;5510;486;1974;tonnes;101653;
QC;202;5510;486;1975;tonnes;97998;
QC;202;5510;486;1976;tonnes;87474;
QC;202;5510;486;1977;tonnes;89564;
QC;202;5510;486;1978;tonnes;102780;
QC;202;5510;486;1979;tonnes;108347;
QC;202;5510;486;1980;tonnes;111548;
QC;202;5510;486;1981;tonnes;113714;
QC;202;5510;486;1982;tonnes;135784;
QC;202;5510;486;1983;tonnes;116207;
QC;202;5510;486;1984;tonnes;140823;
QC;202;5510;486;1985;tonnes;150825;
QC;202;5510;486;1986;tonnes;177124;
QC;202;5510;486;1987;tonnes;177859;
QC;202;5510;486;1988;tonnes;194937;
QC;202;5510;486;1989;tonnes;207802;
QC;202;5510;486;1990;tonnes;226141;
QC;202;5510;486;1991;tonnes;238893;
QC;202;5510;486;1992;tonnes;181648;
QC;202;5510;486;1993;tonnes;133571;
QC;202;5510;486;1994;tonnes;131431;
QC;202;5510;486;1995;tonnes;134982;
QC;202;5510;486;1996;tonnes;164976;
QC;202;5510;486;1997;tonnes;183343;
QC;202;5510;486;1998;tonnes;330009;
QC;202;5510;486;1999;tonnes;378728;
QC;202;5510;486;2000;tonnes;377967;
QC;202;5510;486;2001;tonnes;371361;
QC;202;5510;486;2002;tonnes;362290;
QC;202;5510;486;2003;tonnes;334080;
QC;202;5510;486;2004;tonnes;279767;
QC;202;5510;486;2005;tonnes;351612;
QC;202;5510;486;2006;tonnes;342568;
QC;202;5510;486;2007;tonnes;345749;
QC;202;5510;486;2008;tonnes;393141;
QC;202;5510;486;2009;tonnes;370805;
QC;202;5510;486;2010;tonnes;399898;
QC;202;5510;486;2011;tonnes;384773;
QC;202;5510;486;2012;tonnes;386680;
QC;202;5510;486;2013;tonnes;419564;
QC;202;5510;486;2014;tonnes;456952;
QC;202;5510;486;2015;tonnes;435252;
QC;202;5510;486;2016;tonnes;310070;
QC;202;5510;486;2017;tonnes;335208;
QC;202;5510;486;2018;tonnes;444879;
QC;202;5510;486;2019;tonnes;405135;
QC;202;5312;156;1961;ha;96000;
QC;202;5312;156;1962;ha;96000;
QC;202;5312;156;1963;ha;121033;
QC;202;5312;156;1964;ha;132856;
QC;202;5312;156;1965;ha;152190;
QC;202;5312;156;1966;ha;173907;
QC;202;5312;156;1967;ha;200125;
QC;202;5312;156;1968;ha;182118;
QC;202;5312;156;1969;ha;184727;
QC;202;5312;156;1970;ha;165444;
QC;202;5312;156;1971;ha;183237;
QC;202;5312;156;1972;ha;180404;
QC;202;5312;156;1973;ha;180684;
QC;202;5312;156;1974;ha;187350;
QC;202;5312;156;1975;ha;186569;
QC;202;5312;156;1976;ha;201400;
QC;202;5312;156;1977;ha;217073;
QC;202;5312;156;1978;ha;212136;
QC;202;5312;156;1979;ha;218101;
QC;202;5312;156;1980;ha;212627;
QC;202;5312;156;1981;ha;257562;
QC;202;5312;156;1982;ha;266289;
QC;202;5312;156;1983;ha;232027;
QC;202;5312;156;1984;ha;273014;*
QC;202;5312;156;1985;ha;266440;*
QC;202;5312;156;1986;ha;275727;*
QC;202;5312;156;1987;ha;274254;*
QC;202;5312;156;1988;ha;276420;*
QC;202;5312;156;1989;ha;258495;*
QC;202;5312;156;1990;ha;264687;*
QC;202;5312;156;1991;ha;276015;*
QC;202;5312;156;1992;ha;268301;
QC;202;5312;156;1993;ha;269677;
QC;202;5312;156;1994;ha;284237;
QC;202;5312;156;1995;ha;273112;*
QC;202;5312;156;1996;ha;299655;
QC;202;5312;156;1997;ha;296576;*
QC;202;5312;156;1998;ha;316357;*
QC;202;5312;156;1999;ha;313294;
QC;202;5312;156;2000;ha;322858;
QC;202;5312;156;2001;ha;325704;
QC;202;5312;156;2002;ha;321234;
QC;202;5312;156;2003;ha;325956;
QC;202;5312;156;2004;ha;316010;
QC;202;5312;156;2005;ha;318856;
QC;202;5312;156;2006;ha;305600;
QC;202;5312;156;2007;ha;307380;
QC;202;5312;156;2008;ha;287380;
QC;202;5312;156;2009;ha;278133;
QC;202;5312;156;2010;ha;271080;
QC;202;5312;156;2011;ha;252804;
QC;202;5312;156;2012;ha;257094;
QC;202;5312;156;2013;ha;265939;
QC;202;5312;156;2014;ha;272930;
QC;202;5312;156;2015;ha;258490;
QC;202;5312;156;2016;ha;249920;
QC;202;5312;156;2017;ha;253912;
QC;202;5312;156;2018;ha;274355;Im
QC;202;5312;156;2019;ha;298611;Im
QC;202;5419;156;1961;hg/ha;886771;Fc
QC;202;5419;156;1962;hg/ha;1015729;Fc
QC;202;5419;156;1963;hg/ha;821181;Fc
QC;202;5419;156;1964;hg/ha;802448;Fc
QC;202;5419;156;1965;hg/ha;552336;Fc
QC;202;5419;156;1966;hg/ha;810937;Fc
QC;202;5419;156;1967;hg/ha;845145;Fc
QC;202;5419;156;1968;hg/ha;753341;Fc
QC;202;5419;156;1969;hg/ha;800525;Fc
QC;202;5419;156;1970;hg/ha;734019;Fc
QC;202;5419;156;1971;hg/ha;914177;Fc
QC;202;5419;156;1972;hg/ha;931500;Fc
QC;202;5419;156;1973;hg/ha;855288;Fc
QC;202;5419;156;1974;hg/ha;901806;Fc
QC;202;5419;156;1975;hg/ha;901197;Fc
QC;202;5419;156;1976;hg/ha;954350;Fc
QC;202;5419;156;1977;hg/ha;875697;Fc
QC;202;5419;156;1978;hg/ha;892436;Fc
QC;202;5419;156;1979;hg/ha;844196;Fc
QC;202;5419;156;1980;hg/ha;661356;Fc
QC;202;5419;156;1981;hg/ha;758347;Fc
QC;202;5419;156;1982;hg/ha;726259;Fc
QC;202;5419;156;1983;hg/ha;578505;Fc
QC;202;5419;156;1984;hg/ha;818859;Fc
QC;202;5419;156;1985;hg/ha;705713;Fc
QC;202;5419;156;1986;hg/ha;661959;Fc
QC;202;5419;156;1987;hg/ha;766480;Fc
QC;202;5419;156;1988;hg/ha;716700;Fc
QC;202;5419;156;1989;hg/ha;719047;Fc
QC;202;5419;156;1990;hg/ha;683203;Fc
QC;202;5419;156;1991;hg/ha;727423;Fc
QC;202;5419;156;1992;hg/ha;482868;Fc
QC;202;5419;156;1993;hg/ha;416960;Fc
QC;202;5419;156;1994;hg/ha;551768;Fc
QC;202;5419;156;1995;hg/ha;611971;Fc
QC;202;5419;156;1996;hg/ha;699167;Fc
QC;202;5419;156;1997;hg/ha;747019;Fc
QC;202;5419;156;1998;hg/ha;724824;Fc
QC;202;5419;156;1999;hg/ha;677418;Fc
QC;202;5419;156;2000;hg/ha;739525;Fc
QC;202;5419;156;2001;hg/ha;649563;Fc
QC;202;5419;156;2002;hg/ha;716380;Fc
QC;202;5419;156;2003;hg/ha;626432;Fc
QC;202;5419;156;2004;hg/ha;604245;Fc
QC;202;5419;156;2005;hg/ha;660244;Fc
QC;202;5419;156;2006;hg/ha;663567;Fc
QC;202;5419;156;2007;hg/ha;641679;Fc
QC;202;5419;156;2008;hg/ha;670033;Fc
QC;202;5419;156;2009;hg/ha;670725;Fc
QC;202;5419;156;2010;hg/ha;590809;Fc
QC;202;5419;156;2011;hg/ha;664557;Fc
QC;202;5419;156;2012;hg/ha;672050;Fc
QC;202;5419;156;2013;hg/ha;753292;Fc
QC;202;5419;156;2014;hg/ha;650553;Fc
QC;202;5419;156;2015;hg/ha;574931;Fc
QC;202;5419;156;2016;hg/ha;603177;Fc
QC;202;5419;156;2017;hg/ha;684811;Fc
QC;202;5419;156;2018;hg/ha;703530;Fc
QC;202;5419;156;2019;hg/ha;652429;Fc
QC;202;5510;156;1961;tonnes;8513000;
QC;202;5510;156;1962;tonnes;9751000;
QC;202;5510;156;1963;tonnes;9939000;
QC;202;5510;156;1964;tonnes;10661000;
QC;202;5510;156;1965;tonnes;8406000;
QC;202;5510;156;1966;tonnes;14102760;
QC;202;5510;156;1967;tonnes;16913456;
QC;202;5510;156;1968;tonnes;13719694;
QC;202;5510;156;1969;tonnes;14787864;
QC;202;5510;156;1970;tonnes;12143897;
QC;202;5510;156;1971;tonnes;16751114;
QC;202;5510;156;1972;tonnes;16804640;
QC;202;5510;156;1973;tonnes;15453687;
QC;202;5510;156;1974;tonnes;16895328;
QC;202;5510;156;1975;tonnes;16813536;
QC;202;5510;156;1976;tonnes;19220608;
QC;202;5510;156;1977;tonnes;19009024;
QC;202;5510;156;1978;tonnes;18931776;
QC;202;5510;156;1979;tonnes;18412000;
QC;202;5510;156;1980;tonnes;14062204;
QC;202;5510;156;1981;tonnes;19532128;
QC;202;5510;156;1982;tonnes;19339488;
QC;202;5510;156;1983;tonnes;13422876;
QC;202;5510;156;1984;tonnes;22356000;
